State,County,Life expectancy,Premature age-adjusted mortality,Child mortality,Infant mortality,Frequent physical distress,Diabetes prevalence,HIV prevalence,Food insecurity,Limited access to healthy foods,Drug overdose deaths,Motor vehicle crash deaths,Insufficient sleep,Uninsured adults,Other primary care providers,High school graduation,Disconnected youth,Reading scores,Math scores,School segregation,School funding adequacy,Gender pay gap,Median household income,Children eligible for free or reduced price lunch,Residential segregation - Black/white,Childcare cost burden,Childcare centers,Homicides,Suicides,Firearm fatalities,Juvenile arrests,Traffic volume,Homeownership,Severe housing cost burden,Broadband access,Population,% female,% rural
State,County,Life Expectancy,# Deaths,# Deaths,# Deaths,% Frequent Physical Distress,% Adults with Diabetes,# HIV Cases,# Food Insecure,# Limited Access,# Drug Overdose Deaths,# Motor Vehicle Deaths,% Insufficient Sleep,# Uninsured,Other Primary Care Provider Rate,High School Graduation Rate,% Disconnected Youth,Average Grade Performance,Average Grade Performance,Segregation index,Spending per-pupil,Gender Pay Gap,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation index,% household income required for childcare expenses,# childcare centers,Homicide Rate,# Deaths,# Firearm Fatalities,Juvenile Arrest Rate,Traffic Volume,# Homeowners,# Households with Severe Cost Burden,% Broadband Access,Population,% female,# rural residents
Indiana,Clark,74.9,2112.0,61.0,77.0,14,11,229.0,13280,4922.0,156.0,95.0,38,7331.0,111.0,88.0,3.0,3.2,3.2,0.1,9671.0,0.83,65555.0,49.0,44.0,18.0,25.0,5.0,88.0,86.0,23.0,439,32683,3645.0,80,119266,51.3,22614.0
Indiana,Clay,75.6,428.0,20.0,,14,11,21.0,3540,1494.0,,35.0,37,1519.0,50.0,92.0,17.0,3.4,3.6,0.03,10307.0,0.7,56422.0,53.0,,19.0,5.0,,20.0,15.0,20.0,143,8190,583.0,82,26246,50.5,16373.0
Indiana,Clinton,75.8,483.0,22.0,20.0,15,12,20.0,3820,392.0,31.0,41.0,37,2486.0,28.0,93.0,,3.0,3.3,0.21,9525.0,0.82,59503.0,58.0,,18.0,8.0,,37.0,24.0,19.0,249,8511,954.0,78,32206,50.3,16540.0
Indiana,Crawford,74.2,236.0,,,17,12,6.0,1700,588.0,11.0,16.0,39,848.0,19.0,83.0,,3.1,3.6,0.03,10109.0,0.72,46884.0,60.0,,20.0,2.0,,10.0,,,5,3384,333.0,63,10629,49.2,10713.0
Indiana,Daviess,76.4,463.0,18.0,23.0,16,11,21.0,3990,840.0,,34.0,38,3717.0,119.0,97.0,15.0,3.3,3.4,0.15,8897.0,0.63,53101.0,51.0,79.0,19.0,5.0,,16.0,,20.0,161,7985,944.0,74,33505,49.6,19078.0
Indiana,Dearborn,77.3,732.0,19.0,,13,10,17.0,5390,4143.0,44.0,45.0,34,2721.0,42.0,96.0,11.0,3.3,3.5,0.03,10077.0,0.72,73459.0,33.0,83.0,18.0,9.0,3.0,58.0,36.0,20.0,158,15684,1545.0,85,49824,50.1,26554.0
Indiana,Decatur,75.8,405.0,14.0,,13,10,19.0,3320,1094.0,22.0,26.0,37,1519.0,83.0,98.0,15.0,3.5,3.6,0.03,10918.0,0.74,61561.0,50.0,,17.0,5.0,,16.0,10.0,27.0,143,7211,703.0,82,26584,50.3,13847.0
Indiana,DeKalb,76.4,646.0,25.0,,13,10,18.0,5060,3737.0,30.0,31.0,36,2615.0,60.0,90.0,,2.9,3.1,0.04,14779.0,0.69,62411.0,44.0,,16.0,12.0,,29.0,21.0,16.0,206,13388,1126.0,80,43670,50.5,17860.0
Indiana,Delaware,74.2,1983.0,66.0,66.0,15,12,142.0,18010,15103.0,144.0,106.0,38,7810.0,115.0,90.0,5.0,3.1,3.2,0.13,9572.0,0.81,46612.0,51.0,56.0,30.0,33.0,6.0,96.0,82.0,14.0,375,30058,6696.0,82,113454,51.9,26843.0
Indiana,Dubois,79.2,486.0,17.0,28.0,13,10,23.0,4270,1532.0,11.0,31.0,36,2358.0,87.0,95.0,,3.4,3.7,0.13,10203.0,0.69,64120.0,35.0,69.0,16.0,8.0,,37.0,22.0,15.0,179,13124,1204.0,84,42542,49.9,20629.0
Indiana,Elkhart,78.1,2496.0,145.0,172.0,14,11,198.0,23200,17224.0,83.0,180.0,38,19322.0,85.0,89.0,7.0,2.9,3.1,0.15,9879.0,0.69,66801.0,54.0,54.0,17.0,51.0,5.0,125.0,118.0,21.0,293,50964,7168.0,84,206161,50.6,40672.0
Indiana,Fayette,72.3,498.0,15.0,22.0,16,12,16.0,3860,1877.0,57.0,35.0,39,1475.0,61.0,91.0,,2.9,2.8,0.02,10978.0,0.78,53616.0,55.0,62.0,18.0,7.0,,17.0,11.0,15.0,305,6686,985.0,78,22892,50.8,8930.0
Indiana,Floyd,75.3,1278.0,34.0,31.0,13,10,98.0,8660,4075.0,92.0,56.0,37,4264.0,144.0,94.0,,3.2,3.5,0.1,10164.0,0.76,70610.0,40.0,54.0,18.0,25.0,4.0,66.0,56.0,18.0,595,21752,2363.0,80,78936,51.3,15160.0
Indiana,Fountain,74.8,298.0,10.0,,14,10,6.0,2170,491.0,17.0,17.0,37,1017.0,42.0,93.0,,3.3,3.3,0.02,10365.0,0.71,55627.0,45.0,,19.0,1.0,,19.0,12.0,,73,5178,545.0,84,16511,50.3,11370.0
Indiana,Franklin,77.4,331.0,10.0,,13,10,6.0,2420,733.0,27.0,21.0,37,1342.0,48.0,95.0,,3.1,3.2,0.08,10421.0,0.72,71828.0,41.0,,16.0,1.0,,23.0,19.0,,81,7224,420.0,77,22761,50.2,20515.0
Indiana,Fulton,74.7,389.0,17.0,20.0,14,10,12.0,2560,877.0,16.0,33.0,37,1596.0,40.0,91.0,,2.9,3.0,0.05,10048.0,0.85,55895.0,50.0,73.0,17.0,3.0,,17.0,10.0,15.0,117,5978,711.0,81,20018,50.1,13527.0
Indiana,Gibson,77.0,483.0,14.0,,13,10,20.0,3740,539.0,10.0,51.0,38,1686.0,86.0,91.0,,3.1,3.1,0.06,10438.0,0.68,59074.0,40.0,59.0,16.0,8.0,,33.0,26.0,13.0,194,10223,941.0,84,33825,49.8,17964.0
Indiana,Grant,73.2,1350.0,50.0,49.0,15,12,61.0,10400,5781.0,66.0,71.0,38,4017.0,101.0,95.0,6.0,3.0,2.9,0.13,9921.0,0.78,49788.0,59.0,57.0,20.0,9.0,6.0,57.0,52.0,24.0,232,18713,2811.0,78,65225,52.2,20257.0
Indiana,Greene,75.7,563.0,18.0,,15,10,19.0,4570,1980.0,12.0,53.0,37,2207.0,40.0,96.0,,3.3,3.3,0.04,9811.0,0.83,55213.0,47.0,,18.0,4.0,5.0,25.0,23.0,24.0,98,10187,1152.0,75,32203,50.1,24822.0
Indiana,Hamilton,81.6,2333.0,107.0,133.0,9,8,255.0,24270,15057.0,123.0,110.0,33,13818.0,96.0,74.0,4.0,3.6,3.8,0.05,10246.0,0.69,96359.0,17.0,44.0,19.0,70.0,1.0,186.0,124.0,8.0,256,94391,8978.0,95,344238,51.1,15473.0
Indiana,Hancock,79.0,926.0,22.0,20.0,12,9,67.0,7170,5917.0,56.0,61.0,34,3830.0,54.0,95.0,,3.4,3.6,0.07,9470.0,0.75,77916.0,29.0,66.0,18.0,12.0,2.0,59.0,41.0,5.0,219,23731,2041.0,88,79553,50.8,21313.0
Indiana,Harrison,76.9,642.0,13.0,,14,10,26.0,4870,7.0,41.0,57.0,40,2395.0,74.0,93.0,,3.3,3.4,0.04,9095.0,0.78,62082.0,45.0,48.0,17.0,8.0,,32.0,35.0,28.0,26,12082,790.0,75,40682,50.2,33793.0
Indiana,Hendricks,79.2,1627.0,54.0,59.0,11,9,166.0,13290,10149.0,104.0,82.0,35,8717.0,88.0,97.0,3.0,3.7,3.8,0.06,9463.0,0.74,86905.0,28.0,47.0,17.0,35.0,2.0,129.0,92.0,11.0,232,47287,3920.0,91,173251,50.0,25958.0
Indiana,Henry,75.2,889.0,17.0,22.0,15,11,53.0,6940,3243.0,27.0,59.0,38,2664.0,100.0,92.0,13.0,3.3,3.4,0.05,9781.0,0.77,54002.0,48.0,65.0,20.0,7.0,4.0,49.0,39.0,14.0,139,13686,1459.0,78,48033,47.7,21197.0
Indiana,Howard,74.1,1598.0,53.0,50.0,14,11,124.0,11680,8639.0,100.0,108.0,38,5249.0,110.0,86.0,6.0,3.0,3.1,0.08,9512.0,0.74,59309.0,50.0,48.0,22.0,20.0,6.0,76.0,56.0,19.0,277,24980,3130.0,82,82732,51.6,17821.0
Indiana,Huntington,76.7,538.0,12.0,,13,10,30.0,4340,3616.0,21.0,31.0,38,2301.0,66.0,95.0,,3.2,3.1,0.02,9840.0,0.72,59252.0,47.0,52.0,18.0,9.0,,22.0,17.0,28.0,173,11161,1207.0,79,36395,50.6,18917.0
Indiana,Jackson,75.2,681.0,28.0,28.0,14,11,58.0,5860,4158.0,49.0,63.0,37,3266.0,136.0,89.0,,2.9,3.1,0.16,10975.0,0.81,62415.0,54.0,76.0,18.0,13.0,,41.0,30.0,14.0,246,12001,1611.0,77,44222,50.0,18532.0
Indiana,Jasper,77.0,502.0,16.0,21.0,13,10,23.0,3810,1176.0,19.0,39.0,36,2268.0,90.0,94.0,,3.6,3.5,0.02,10421.0,0.72,70662.0,43.0,90.0,16.0,4.0,,27.0,20.0,17.0,69,9853,966.0,84,33440,50.1,22778.0
Indiana,Jay,75.5,330.0,14.0,21.0,15,11,13.0,2900,2374.0,26.0,40.0,37,1458.0,64.0,90.0,,3.3,3.4,0.04,10890.0,0.75,42504.0,53.0,,21.0,3.0,,16.0,10.0,,91,6238,573.0,70,20416,50.1,11828.0
Indiana,Jefferson,75.4,567.0,13.0,,14,10,33.0,4360,878.0,20.0,50.0,39,1865.0,106.0,88.0,,3.1,3.2,0.03,9895.0,0.65,55588.0,52.0,54.0,20.0,5.0,,37.0,27.0,6.0,211,8889,1165.0,77,32110,51.8,14624.0
Indiana,Jennings,73.7,549.0,13.0,,14,11,,3440,2902.0,32.0,52.0,39,1822.0,65.0,96.0,,3.1,3.2,0.04,11022.0,0.71,60526.0,59.0,73.0,21.0,3.0,,40.0,28.0,41.0,192,8357,831.0,81,27515,49.8,17171.0
Indiana,Johnson,77.7,1825.0,68.0,66.0,12,10,156.0,15200,8156.0,126.0,77.0,36,9012.0,108.0,93.0,,3.4,3.5,0.06,9090.0,0.78,76868.0,37.0,50.0,19.0,27.0,2.0,115.0,82.0,21.0,259,42131,5034.0,89,160607,50.6,19407.0
Indiana,Knox,74.4,663.0,20.0,22.0,15,11,30.0,5590,742.0,12.0,52.0,38,2140.0,172.0,95.0,,3.1,3.0,0.06,10295.0,0.8,44842.0,53.0,58.0,21.0,7.0,5.0,28.0,26.0,,170,9549,1644.0,82,36522,49.5,13921.0
Indiana,Kosciusko,77.9,1095.0,40.0,47.0,13,10,39.0,8730,3795.0,35.0,85.0,36,6420.0,65.0,94.0,6.0,3.1,3.2,0.04,10454.0,0.68,62269.0,48.0,64.0,17.0,18.0,2.0,51.0,38.0,14.0,163,23504,2610.0,83,78988,50.0,36047.0
Indiana,LaGrange,78.5,408.0,35.0,33.0,16,11,12.0,3530,642.0,,39.0,37,5605.0,55.0,88.0,14.0,3.1,3.3,0.1,10716.0,0.68,72513.0,41.0,,12.0,2.0,,20.0,13.0,9.0,8,10596,766.0,62,40119,49.2,34015.0
Indiana,Lake,75.7,7998.0,302.0,319.0,14,13,1046.0,58900,51764.0,456.0,323.0,40,33205.0,101.0,87.0,9.0,3.0,3.1,0.29,9932.0,0.7,59158.0,54.0,73.0,22.0,105.0,16.0,305.0,549.0,16.0,666,132172,22692.0,82,487536,51.6,19682.0
Indiana,LaPorte,75.4,1971.0,58.0,76.0,15,12,181.0,14380,9287.0,96.0,90.0,39,7139.0,98.0,92.0,9.0,3.1,3.2,0.15,9756.0,0.7,63999.0,56.0,64.0,21.0,17.0,5.0,101.0,82.0,26.0,314,31297,4185.0,82,109663,48.4,39713.0
Indiana,Lawrence,76.2,788.0,17.0,,14,10,32.0,6180,1351.0,29.0,55.0,37,2948.0,79.0,88.0,,3.2,3.1,0.01,10678.0,0.65,63904.0,53.0,,18.0,7.0,,34.0,24.0,17.0,162,15110,1426.0,79,45496,50.4,26964.0
Indiana,Madison,75.1,2324.0,62.0,68.0,15,12,188.0,19140,19346.0,141.0,125.0,40,9052.0,95.0,90.0,5.0,3.0,3.2,0.15,9777.0,0.76,51718.0,57.0,58.0,24.0,20.0,4.0,132.0,97.0,32.0,277,35418,6253.0,81,129681,49.9,30393.0
Indiana,Marion,75.0,14902.0,664.0,790.0,14,13,4662.0,128410,110524.0,1312.0,843.0,39,84521.0,171.0,79.0,8.0,2.8,2.8,0.19,11346.0,0.84,56185.0,67.0,52.0,23.0,360.0,18.0,706.0,1230.0,20.0,989,206070,55590.0,83,966183,51.8,5422.0
Indiana,Marshall,78.0,609.0,30.0,27.0,14,11,18.0,5660,2321.0,25.0,50.0,38,4199.0,63.0,93.0,5.0,3.1,3.2,0.07,9677.0,0.73,57657.0,52.0,,19.0,10.0,,42.0,24.0,19.0,121,13061,1616.0,73,46108,50.1,29805.0
Indiana,Martin,76.4,155.0,,,14,10,6.0,1340,325.0,,12.0,37,605.0,30.0,85.0,,3.1,3.5,0.05,9518.0,0.77,46486.0,49.0,,23.0,2.0,,,,14.0,143,3226,304.0,76,10079,49.5,7470.0
Indiana,Miami,76.4,605.0,16.0,,15,12,45.0,5120,3609.0,20.0,34.0,38,2363.0,59.0,98.0,6.0,3.1,3.2,0.02,8991.0,0.75,54439.0,55.0,57.0,22.0,3.0,,27.0,18.0,15.0,110,9789,1226.0,79,35328,46.1,17155.0
Indiana,Monroe,79.5,1358.0,40.0,54.0,13,11,223.0,21080,7376.0,96.0,66.0,35,9346.0,115.0,94.0,2.0,3.4,3.6,0.06,10615.0,0.75,61808.0,35.0,50.0,22.0,38.0,3.0,103.0,62.0,11.0,217,31146,9674.0,88,148219,50.3,29317.0
Indiana,Montgomery,77.2,561.0,19.0,,14,11,31.0,4810,1436.0,33.0,36.0,36,2770.0,63.0,98.0,8.0,2.9,3.1,0.08,10372.0,0.74,58867.0,49.0,62.0,17.0,6.0,4.0,39.0,29.0,6.0,299,11632,1295.0,85,38365,49.4,20112.0
Indiana,Morgan,76.1,1152.0,27.0,21.0,13,10,54.0,8220,4183.0,71.0,81.0,39,4740.0,61.0,93.0,6.0,3.1,3.3,0.03,9881.0,0.75,67004.0,45.0,,19.0,12.0,,78.0,54.0,15.0,188,20965,1979.0,87,70707,50.4,33853.0
Indiana,Newton,75.9,252.0,10.0,,14,11,11.0,1870,770.0,14.0,22.0,38,1174.0,29.0,83.0,,3.2,3.3,0.03,11057.0,0.68,59246.0,58.0,84.0,20.0,2.0,,,,16.0,47,4511,389.0,86,13907,49.3,14244.0
Indiana,Noble,76.6,697.0,31.0,34.0,14,11,18.0,4830,1764.0,14.0,50.0,37,3838.0,31.0,93.0,5.0,3.0,3.2,0.25,9776.0,0.78,62173.0,51.0,68.0,16.0,6.0,,35.0,33.0,16.0,80,13852,1032.0,81,47832,49.7,32348.0
Indiana,Ohio,79.2,101.0,,,13,10,,640,,,,36,310.0,17.0,,,3.1,2.8,,11443.0,0.6,63210.0,43.0,,16.0,1.0,,,,,0,2000,161.0,78,5892,51.0,6128.0
Indiana,Orange,75.0,374.0,12.0,,16,12,12.0,3010,78.0,,24.0,38,1420.0,66.0,93.0,,3.1,3.2,0.05,10226.0,0.83,52029.0,52.0,88.0,16.0,1.0,,17.0,13.0,19.0,102,6011,603.0,76,19651,50.1,16558.0
Indiana,Owen,75.0,398.0,11.0,,15,11,15.0,3050,57.0,12.0,37.0,37,1683.0,53.0,93.0,,2.8,2.8,0.03,10197.0,0.92,53893.0,53.0,,19.0,3.0,,23.0,20.0,33.0,109,6853,722.0,79,20833,49.7,21575.0
Indiana,Parke,79.4,234.0,11.0,,15,11,20.0,2420,1123.0,,22.0,38,1183.0,59.0,83.0,,3.1,3.4,0.07,9675.0,0.73,54125.0,53.0,53.0,17.0,3.0,,14.0,10.0,,0,4751,490.0,72,16871,52.9,13000.0
Indiana,Perry,77.6,286.0,,,14,10,12.0,2330,1366.0,,24.0,37,895.0,42.0,90.0,,3.3,3.3,0.03,9466.0,0.72,44011.0,47.0,,24.0,3.0,,15.0,11.0,,219,5777,537.0,78,19154,46.0,10644.0
Indiana,Pike,76.4,221.0,,,14,11,,1560,109.0,,12.0,37,795.0,48.0,93.0,,2.9,3.1,0.03,10879.0,0.62,58220.0,46.0,,16.0,3.0,,12.0,10.0,,75,4460,190.0,71,12378,49.8,12845.0
Indiana,Porter,77.9,2274.0,57.0,51.0,12,10,155.0,17570,13057.0,121.0,131.0,34,8626.0,79.0,91.0,5.0,3.5,3.6,0.07,9182.0,0.62,78732.0,36.0,50.0,19.0,19.0,3.0,145.0,96.0,18.0,215,48788,6513.0,86,170980,50.7,34106.0
Indiana,Posey,79.0,365.0,,,12,9,13.0,2620,2175.0,,27.0,37,1174.0,16.0,98.0,,3.4,3.6,0.04,11165.0,0.64,63801.0,37.0,74.0,16.0,8.0,,21.0,18.0,16.0,117,8343,868.0,85,25275,50.2,17298.0
Indiana,Pulaski,74.2,234.0,12.0,,15,11,,1660,478.0,13.0,21.0,37,841.0,89.0,95.0,,3.1,3.4,0.03,11263.0,0.72,52609.0,51.0,,18.0,4.0,,12.0,13.0,16.0,0,3779,333.0,81,12388,49.0,10848.0
Indiana,Putnam,77.7,509.0,13.0,,13,11,50.0,4560,1344.0,17.0,41.0,38,1844.0,69.0,95.0,,3.3,3.5,0.04,10073.0,0.72,66613.0,48.0,87.0,16.0,7.0,,43.0,29.0,,162,10108,775.0,83,37469,47.5,24601.0
Indiana,Randolph,75.1,432.0,18.0,,15,11,23.0,3530,2056.0,28.0,35.0,38,1802.0,66.0,91.0,,3.0,3.2,0.1,8627.0,0.74,67178.0,51.0,,12.0,6.0,,17.0,11.0,10.0,124,8135,817.0,77,24191,50.5,16191.0
Indiana,Ripley,76.6,442.0,17.0,22.0,14,10,12.0,3520,234.0,24.0,33.0,36,1808.0,134.0,93.0,,3.3,3.4,0.06,10586.0,0.8,58849.0,46.0,,21.0,4.0,,27.0,20.0,,108,8546,1024.0,79,28448,50.3,23989.0
Indiana,Rush,76.6,273.0,,,15,11,7.0,2290,771.0,10.0,19.0,38,1189.0,102.0,93.0,17.0,3.2,3.4,0.03,10734.0,0.71,67318.0,54.0,63.0,14.0,2.0,,25.0,10.0,27.0,189,4559,555.0,74,16649,50.8,10637.0
Indiana,St. Joseph,76.3,3985.0,179.0,195.0,13,11,539.0,34870,21778.0,189.0,189.0,36,18075.0,109.0,85.0,5.0,2.9,3.0,0.17,9426.0,0.77,60070.0,53.0,52.0,19.0,62.0,8.0,202.0,204.0,19.0,368,70887,11800.0,81,271484,51.2,24028.0
Indiana,Scott,71.5,561.0,11.0,,16,12,150.0,3620,2380.0,42.0,44.0,39,1498.0,80.0,84.0,,3.0,3.2,0.02,10032.0,0.65,59286.0,59.0,,20.0,2.0,,16.0,17.0,16.0,272,6205,719.0,73,23788,51.0,12747.0
Indiana,Shelby,76.1,698.0,28.0,30.0,14,10,30.0,5360,2158.0,41.0,54.0,37,2674.0,89.0,89.0,12.0,3.1,3.5,0.09,9607.0,0.8,59252.0,48.0,73.0,20.0,4.0,,41.0,27.0,27.0,307,13100,1721.0,80,44871,50.4,23128.0
Indiana,Spencer,78.0,310.0,10.0,,13,10,6.0,2270,3.0,,17.0,39,1122.0,44.0,98.0,,3.7,4.1,0.1,9127.0,0.63,66667.0,37.0,,15.0,4.0,,16.0,13.0,13.0,39,6625,472.0,74,20225,49.6,20952.0
Indiana,Starke,73.8,477.0,,,15,11,10.0,3150,299.0,32.0,44.0,38,1617.0,48.0,90.0,,2.9,3.1,0.02,10642.0,0.68,51996.0,59.0,88.0,20.0,1.0,,24.0,20.0,6.0,11,6958,691.0,75,23049,50.0,19247.0
Indiana,Steuben,79.3,465.0,14.0,,13,10,15.0,3820,3917.0,,42.0,38,2188.0,34.0,81.0,11.0,2.9,3.0,0.06,10886.0,0.75,62273.0,46.0,,16.0,9.0,,36.0,23.0,10.0,91,11377,1132.0,81,34831,49.5,22989.0
Indiana,Sullivan,76.1,364.0,16.0,,15,11,25.0,2860,1167.0,,19.0,40,1145.0,73.0,92.0,,3.4,3.5,0.05,10503.0,0.8,45227.0,50.0,,19.0,2.0,,17.0,12.0,34.0,54,5909,705.0,74,20578,45.3,16957.0
Indiana,Switzerland,75.8,168.0,17.0,,16,12,8.0,1680,331.0,,21.0,39,839.0,28.0,98.0,,3.0,2.8,0.02,9571.0,0.74,55618.0,53.0,,25.0,2.0,,,,,0,3448,459.0,70,10724,48.1,10613.0
Indiana,Tippecanoe,79.4,1738.0,81.0,106.0,13,11,181.0,24550,30127.0,120.0,83.0,39,13054.0,96.0,85.0,2.0,3.3,3.4,0.1,10931.0,0.75,52806.0,45.0,41.0,23.0,38.0,3.0,116.0,92.0,25.0,352,39564,10388.0,86,196115,49.0,25055.0
Indiana,Tipton,77.0,232.0,11.0,,13,10,7.0,1640,1167.0,,21.0,36,869.0,33.0,94.0,,3.2,3.3,0.02,9712.0,0.71,76368.0,43.0,,12.0,2.0,,20.0,19.0,9.0,112,5202,327.0,83,15227,50.0,9817.0
Indiana,Union,76.0,124.0,,,14,10,16.0,820,,10.0,,37,488.0,42.0,98.0,,3.5,3.5,0.02,11760.0,0.77,59098.0,52.0,,14.0,1.0,,,,,138,2174,223.0,74,7119,51.3,7516.0
Indiana,Vanderburgh,75.5,3049.0,107.0,118.0,14,11,284.0,25610,20871.0,124.0,123.0,37,13289.0,196.0,84.0,4.0,3.0,3.1,0.11,11096.0,0.76,49482.0,56.0,54.0,22.0,62.0,7.0,183.0,164.0,15.0,419,49328,9948.0,85,182447,51.5,16474.0
Indiana,Vermillion,75.0,292.0,,,14,10,6.0,2410,275.0,,20.0,38,874.0,91.0,90.0,,3.2,3.3,0.03,10456.0,0.81,52433.0,53.0,71.0,20.0,3.0,,14.0,,27.0,108,4939,436.0,83,15329,50.4,9787.0
Indiana,Vigo,75.4,1778.0,63.0,74.0,15,11,211.0,17270,21560.0,54.0,82.0,37,7078.0,154.0,85.0,4.0,3.2,3.2,0.07,10434.0,0.8,45897.0,56.0,44.0,24.0,13.0,5.0,102.0,55.0,28.0,436,27045,5431.0,84,106608,49.5,25623.0
Indiana,Wabash,75.8,515.0,,,14,10,8.0,3870,2360.0,20.0,45.0,37,1969.0,49.0,84.0,,3.0,3.1,0.04,9654.0,0.67,55750.0,51.0,,17.0,5.0,,15.0,16.0,14.0,173,9653,1036.0,80,30784,51.4,16439.0
Indiana,Warren,78.5,112.0,,,13,10,,960,145.0,,,36,418.0,73.0,98.0,,2.9,2.9,0.03,9316.0,0.68,68135.0,44.0,,18.0,1.0,,,,,28,2763,252.0,86,8194,50.2,6560.0
Indiana,Warrick,77.4,860.0,28.0,28.0,11,9,44.0,6100,4116.0,31.0,49.0,35,3144.0,134.0,90.0,,3.5,3.6,0.06,9629.0,0.7,82453.0,32.0,65.0,13.0,10.0,3.0,43.0,37.0,28.0,187,20046,1758.0,88,63269,50.8,17493.0
Indiana,Washington,75.1,504.0,15.0,,14,10,26.0,3680,885.0,26.0,51.0,38,2009.0,35.0,91.0,,3.1,3.4,0.02,10210.0,0.86,49494.0,51.0,,32.0,2.0,,31.0,32.0,19.0,152,8699,860.0,74,28213,50.3,21718.0
Indiana,Wayne,72.9,1349.0,43.0,42.0,15,11,59.0,10060,11461.0,136.0,57.0,39,4751.0,161.0,83.0,6.0,3.1,3.1,0.1,9319.0,0.76,49798.0,58.0,46.0,21.0,14.0,6.0,69.0,66.0,11.0,231,18320,2886.0,77,65778,51.7,22777.0
Indiana,Wells,77.2,373.0,12.0,,13,10,10.0,2910,3503.0,20.0,34.0,36,1586.0,46.0,95.0,,3.2,3.3,0.04,9720.0,0.75,66597.0,38.0,82.0,15.0,6.0,,19.0,12.0,22.0,132,8613,885.0,79,28142,50.6,13973.0
Indiana,White,75.8,412.0,15.0,,14,11,19.0,2730,98.0,20.0,39.0,36,1897.0,41.0,88.0,,3.1,3.2,0.12,10622.0,0.77,57787.0,55.0,83.0,17.0,5.0,,23.0,15.0,14.0,133,7690,752.0,82,24165,50.1,16749.0
Indiana,Whitley,78.8,457.0,15.0,,13,10,19.0,3620,404.0,12.0,32.0,34,1855.0,29.0,89.0,,3.1,3.2,0.02,9170.0,0.69,61841.0,31.0,,17.0,8.0,,24.0,15.0,19.0,185,11258,861.0,84,34378,50.1,23692.0
Iowa,,78.7,38226.0,1337.0,1338.0,9,9,2888.0,297800,172835.0,1071.0,2454.0,33,126860.0,119.0,91.0,6.0,3.1,3.1,0.19,11339.0,0.78,62362.0,42.0,62.0,24.0,,3.0,2497.0,1508.0,37.0,260,906967,122961.0,83,3163561,50.2,1096099.0
Iowa,Adair,78.2,108.0,,,11,9,,680,177.0,,,33,236.0,85.0,,,3.0,2.9,0.06,11931.0,0.89,55265.0,50.0,,23.0,7.0,,,,,13,2250,276.0,77,7059,50.1,7682.0
Iowa,Adams,79.7,49.0,,,11,9,0.0,350,81.0,,,32,137.0,111.0,,,3.2,3.3,,14029.0,0.71,56291.0,44.0,,23.0,1.0,,,,50.0,3,1315,118.0,80,3588,50.1,4029.0
Iowa,Allamakee,77.6,199.0,,,11,10,6.0,1160,498.0,,18.0,34,754.0,66.0,96.0,,3.0,3.0,0.36,11796.0,0.75,55320.0,62.0,,26.0,9.0,,13.0,,,17,4764,538.0,73,13642,49.1,10599.0
Iowa,Appanoose,76.9,219.0,,,12,10,,1710,707.0,,21.0,33,513.0,48.0,91.0,,3.0,3.0,0.06,11103.0,0.76,49737.0,53.0,,25.0,5.0,,11.0,,31.0,111,3762,616.0,75,12430,50.3,7507.0
Iowa,Audubon,77.7,86.0,,,11,9,8.0,510,144.0,,16.0,34,240.0,164.0,,,3.1,3.0,0.04,11175.0,0.81,56338.0,43.0,,22.0,3.0,,,,,27,2019,209.0,78,5481,51.4,6119.0
Iowa,Benton,79.4,303.0,10.0,,10,8,12.0,1960,1116.0,,43.0,31,797.0,83.0,95.0,,3.4,3.4,0.05,11226.0,0.74,72308.0,31.0,,20.0,9.0,,24.0,15.0,18.0,26,8433,689.0,83,25414,49.9,21032.0
Iowa,Black Hawk,77.6,1724.0,61.0,71.0,11,10,120.0,13150,12410.0,39.0,80.0,35,5375.0,152.0,89.0,4.0,2.8,2.8,0.14,11051.0,0.8,56091.0,51.0,59.0,27.0,70.0,5.0,95.0,63.0,41.0,299,34990,6511.0,83,130786,50.8,17672.0
Iowa,Boone,78.8,317.0,,,10,9,16.0,2020,622.0,,23.0,32,841.0,27.0,93.0,,3.3,3.1,0.04,10516.0,0.76,70656.0,32.0,75.0,21.0,14.0,,16.0,10.0,29.0,71,8444,620.0,83,26277,49.3,13320.0
Iowa,Bremer,80.8,255.0,,,9,8,7.0,1530,315.0,,17.0,32,596.0,138.0,96.0,,3.2,3.3,0.05,10603.0,0.77,74596.0,22.0,,21.0,15.0,,15.0,10.0,42.0,89,8046,644.0,86,25311,50.5,15655.0
Iowa,Buchanan,79.7,251.0,,,10,9,8.0,1660,708.0,,14.0,32,701.0,75.0,96.0,16.0,3.0,3.2,0.06,10072.0,0.73,66852.0,30.0,,22.0,10.0,,16.0,11.0,23.0,74,6422,652.0,81,21287,50.2,14364.0
Iowa,Buena Vista,80.5,181.0,,,12,11,17.0,1640,1138.0,,17.0,33,1351.0,46.0,69.0,,2.9,3.0,0.2,11988.0,0.74,61189.0,64.0,49.0,22.0,10.0,,,,45.0,130,4893,524.0,86,19772,49.2,8896.0
